housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
39.0,3089.0,431.0,1175.0,432.0,7.5925,46.67
37.0,1340.0,325.0,928.0,333.0,3.9219,17.5
28.0,908.0,142.0,368.0,143.0,5.6159,34.05
17.0,1819.0,389.0,736.0,283.0,2.8603,12.89
36.0,1606.0,318.0,889.0,294.0,4.7931,27.26
38.0,757.0,124.0,319.0,123.0,5.6558,26.33
16.0,3552.0,575.0,2120.0,573.0,6.4333,27.15
20.0,1156.0,365.0,583.0,326.0,3.1972,10.0
18.0,4947.0,714.0,2227.0,675.0,4.8542,17.05
51.0,937.0,348.0,527.0,333.0,4.3571,46.88
30.0,5268.0,1093.0,4480.0,1050.0,4.015,18.67
4.0,9755.0,1748.0,4662.0,1583.0,5.6501,25.49
18.0,6649.0,1712.0,3604.0,1651.0,4.5368,30.74
36.0,1976.0,368.0,1236.0,355.0,4.615,17.4
26.0,3616.0,892.0,2257.0,821.0,3.1497,21.76
36.0,1206.0,197.0,537.0,204.0,3.3611,7.98
35.0,956.0,213.0,488.0,215.0,3.025,14.06
16.0,1209.0,477.0,627.0,482.0,1.3894,15.63
14.0,3959.0,849.0,1064.0,376.0,2.8214,11.14
52.0,1508.0,278.0,1138.0,304.0,4.0234,26.65
23.0,6323.0,1196.0,1984.0,1124.0,2.3276,9.24
23.0,7518.0,1279.0,3827.0,1294.0,5.1701,21.68
10.0,7949.0,1309.0,3176.0,1163.0,4.1099,12.01
21.0,7884.0,2011.0,4907.0,1919.0,2.7367,16.03
26.0,1876.0,455.0,1499.0,436.0,2.925,17.6
25.0,494.0,81.0,254.0,85.0,9.1531,41.88
17.0,1368.0,308.0,642.0,303.0,1.8633,10.94
13.0,3009.0,588.0,1439.0,607.0,4.1845,19.95
45.0,1183.0,289.0,900.0,266.0,2.4943,9.96
35.0,1273.0,210.0,555.0,181.0,4.4861,26.93
52.0,754.0,175.0,447.0,165.0,3.9063,9.38
17.0,2737.0,654.0,910.0,492.0,3.5729,37.08
10.0,4337.0,800.0,1813.0,743.0,5.5,24.72
37.0,1560.0,275.0,763.0,284.0,3.8516,20.69
32.0,1339.0,209.0,601.0,209.0,6.0265,24.79
17.0,4150.0,1148.0,1808.0,1041.0,3.5051,23.24
32.0,1821.0,345.0,812.0,299.0,2.75,7.22
41.0,247.0,55.0,925.0,50.0,3.5769,13.57
25.0,3794.0,989.0,2454.0,876.0,2.9982,20.42
27.0,1716.0,290.0,817.0,301.0,5.9158,34.31
16.0,919.0,253.0,912.0,249.0,1.5903,16.54
33.0,1493.0,331.0,1571.0,354.0,3.8864,15.89
31.0,3073.0,617.0,2640.0,594.0,3.5,16.13
36.0,599.0,125.0,361.0,139.0,5.0395,22.58
26.0,3361.0,722.0,2709.0,648.0,3.9107,19.07
18.0,5778.0,1526.0,2441.0,1352.0,3.1682,20.27
37.0,1388.0,286.0,547.0,258.0,5.1584,44.47
20.0,2827.0,554.0,1822.0,536.0,3.4706,15.76
45.0,2019.0,394.0,1549.0,377.0,4.6111,22.3
41.0,2673.0,578.0,2259.0,592.0,3.7846,14.55
32.0,3068.0,628.0,1897.0,607.0,2.4234,6.37
17.0,1787.0,330.0,1341.0,314.0,2.875,11.25
21.0,1342.0,326.0,748.0,335.0,2.9231,4.5
25.0,1311.0,375.0,1193.0,351.0,2.1979,6.39
35.0,1341.0,233.0,898.0,216.0,4.1118,15.73
18.0,4037.0,990.0,2722.0,834.0,1.4282,14.04
9.0,3631.0,635.0,1881.0,628.0,4.7723,11.31
15.0,1898.0,476.0,1766.0,455.0,2.4929,15.85
11.0,3163.0,794.0,2106.0,762.0,2.4482,10.3
19.0,4491.0,680.0,2457.0,702.0,6.0591,23.35
26.0,4230.0,823.0,2789.0,793.0,2.5179,10.4
38.0,3832.0,809.0,1332.0,636.0,5.0044,38.12
17.0,1708.0,459.0,633.0,312.0,1.75,6.4
4.0,3134.0,504.0,1599.0,485.0,6.2464,23.39
48.0,1560.0,280.0,825.0,269.0,5.5118,35.47
35.0,1788.0,378.0,777.0,374.0,3.3713,23.84
26.0,5556.0,1398.0,4545.0,1333.0,3.0902,19.04
35.0,908.0,226.0,667.0,203.0,2.5833,9.35
18.0,1795.0,416.0,483.0,208.0,4.5375,16.98
17.0,2786.0,559.0,1528.0,517.0,2.0119,7.58
40.0,3110.0,764.0,1557.0,763.0,1.9937,36.71
26.0,2269.0,317.0,918.0,313.0,6.6657,36.45
31.0,1986.0,417.0,1042.0,422.0,3.0294,7.02
32.0,1683.0,273.0,719.0,263.0,5.3649,24.36
11.0,4897.0,636.0,1931.0,616.0,7.7499,33.48
50.0,2597.0,340.0,964.0,339.0,13.3036,50.0001
33.0,2289.0,576.0,1100.0,503.0,2.1694,9.57
52.0,1827.0,356.0,855.0,353.0,1.7636,5.51
6.0,3416.0,493.0,1319.0,467.0,6.9326,32.46
17.0,8626.0,1859.0,3497.0,1337.0,3.312,12.13
23.0,1858.0,551.0,1506.0,492.0,1.7446,8.52
39.0,1186.0,238.0,539.0,212.0,2.0938,7.96
52.0,5604.0,1268.0,2023.0,1196.0,4.4085,40.0
12.0,3861.0,795.0,2129.0,806.0,3.676,13.5
52.0,1788.0,313.0,792.0,294.0,3.75,28.0
17.0,2534.0,517.0,1764.0,502.0,2.8519,8.07
45.0,1764.0,401.0,679.0,334.0,3.2021,22.21
32.0,2970.0,504.0,1117.0,512.0,5.0,27.59
44.0,822.0,180.0,480.0,177.0,4.4,22.58
11.0,1013.0,188.0,410.0,158.0,4.825,18.46
30.0,1602.0,322.0,1130.0,335.0,3.5735,7.11
32.0,2698.0,640.0,1953.0,613.0,1.2222,10.72
48.0,561.0,81.0,240.0,69.0,3.6312,20.28
15.0,1011.0,274.0,899.0,219.0,2.7045,19.06
40.0,1076.0,193.0,406.0,180.0,3.4943,31.11
52.0,569.0,405.0,509.0,367.0,0.9196,13.75
23.0,2365.0,355.0,1209.0,347.0,6.0132,25.94
40.0,299.0,68.0,163.0,70.0,3.0125,16.61
34.0,1575.0,183.0,511.0,180.0,13.1867,50.0001
33.0,818.0,195.0,664.0,198.0,2.1944,20.33
16.0,1321.0,224.0,650.0,206.0,6.3258,39.0
25.0,3297.0,1066.0,5027.0,1041.0,2.2817,16.42
44.0,477.0,91.0,220.0,112.0,3.3906,22.38
13.0,4030.0,744.0,2248.0,766.0,3.6107,14.13
8.0,2205.0,348.0,777.0,341.0,6.0266,17.74
43.0,2430.0,502.0,1537.0,484.0,2.898,12.14
22.0,3380.0,790.0,2199.0,737.0,2.5739,23.92
16.0,4595.0,1341.0,2849.0,1197.0,2.478,18.56
29.0,570.0,76.0,244.0,72.0,12.3292,41.67
24.0,2807.0,501.0,1653.0,509.0,4.8167,16.33
26.0,2723.0,604.0,1847.0,498.0,2.6779,13.6
52.0,1972.0,327.0,755.0,345.0,7.1924,50.0001
25.0,1743.0,212.0,604.0,200.0,10.7582,50.0001
52.0,1743.0,421.0,1206.0,384.0,1.6875,11.6
17.0,2681.0,454.0,830.0,410.0,5.5507,34.57
47.0,1269.0,323.0,1628.0,325.0,1.5089,11.58
13.0,5519.0,833.0,2444.0,825.0,7.0691,39.32
5.0,2785.0,577.0,1310.0,536.0,3.39,14.95
36.0,1293.0,312.0,1128.0,335.0,2.1542,25.39
31.0,3498.0,728.0,2098.0,697.0,3.9837,24.6
37.0,1002.0,270.0,1092.0,273.0,1.6333,9.45
52.0,3841.0,537.0,1391.0,540.0,7.8647,50.0001
21.0,4773.0,1047.0,337.0,130.0,3.9375,11.5
39.0,47.0,16.0,51.0,23.0,3.2188,11.25
25.0,5896.0,1464.0,4149.0,1362.0,2.6742,13.19
19.0,1003.0,235.0,538.0,190.0,2.9821,9.04
17.0,2116.0,425.0,909.0,319.0,2.7188,11.31
28.0,1585.0,412.0,1362.0,424.0,1.6685,11.41
33.0,1306.0,259.0,762.0,237.0,4.5208,23.07
27.0,3065.0,736.0,1840.0,719.0,3.6417,20.81
44.0,1497.0,277.0,542.0,274.0,5.0052,32.18
16.0,2984.0,406.0,1317.0,397.0,6.7821,26.59
15.0,3154.0,488.0,1656.0,429.0,5.0461,22.24
20.0,3678.0,684.0,1882.0,694.0,4.1607,19.68
15.0,4221.0,816.0,1737.0,743.0,2.3125,12.86
45.0,1883.0,275.0,764.0,289.0,6.5078,41.48
10.0,6817.0,1188.0,4163.0,1135.0,4.4529,14.41
24.0,3430.0,548.0,1601.0,512.0,5.6825,26.46
9.0,2712.0,428.0,1116.0,415.0,4.5536,19.01
5.0,665.0,171.0,384.0,171.0,4.5833,23.04
10.0,2577.0,347.0,1193.0,365.0,6.53,26.41
18.0,5923.0,1409.0,3887.0,1322.0,3.4712,19.44
8.0,32054.0,5290.0,15507.0,5050.0,6.0191,25.39
34.0,2700.0,763.0,2815.0,767.0,2.4196,17.84
5.0,3621.0,632.0,1546.0,567.0,5.752999999999999,32.28
22.0,1388.0,336.0,930.0,287.0,2.7981,27.5
42.0,2326.0,503.0,1832.0,501.0,3.1713,16.1
17.0,2285.0,554.0,1412.0,541.0,1.8152,9.43
37.0,523.0,119.0,374.0,95.0,1.4726,10.63
45.0,531.0,164.0,722.0,166.0,2.1406,16.25
20.0,1962.0,334.0,1173.0,349.0,4.1316,16.25
13.0,5591.0,1013.0,3188.0,971.0,5.5925,20.86
52.0,772.0,179.0,409.0,160.0,3.3214,18.96
18.0,4773.0,743.0,1970.0,716.0,6.6199,40.62
43.0,1423.0,467.0,1013.0,428.0,1.6708,20.42
45.0,2170.0,401.0,1043.0,394.0,5.6921,26.9
36.0,1997.0,356.0,772.0,348.0,4.95,32.26
24.0,527.0,112.0,270.0,112.0,1.6172,15.63
35.0,2120.0,412.0,1375.0,405.0,3.4609,16.63
29.0,1701.0,419.0,1616.0,371.0,3.3603,14.24
39.0,2647.0,616.0,1254.0,555.0,4.2407,43.38
29.0,2685.0,642.0,1085.0,599.0,3.2763,27.94
37.0,542.0,105.0,355.0,118.0,5.5133,22.73
11.0,4508.0,618.0,1993.0,573.0,10.4498,38.61
47.0,1396.0,254.0,630.0,218.0,2.8616,9.25
52.0,1557.0,424.0,1580.0,434.0,2.3277,18.37
10.0,4887.0,930.0,2637.0,831.0,4.0611,15.8
28.0,3824.0,749.0,1790.0,701.0,4.1154,24.64
27.0,1848.0,449.0,396.0,150.0,2.8472,4.13
25.0,6082.0,1763.0,2616.0,1644.0,3.6486,24.69
35.0,2007.0,571.0,1513.0,554.0,2.1162,22.92
17.0,5593.0,732.0,1992.0,660.0,7.2965,34.29
41.0,1865.0,392.0,825.0,369.0,4.2011,25.54
42.0,2206.0,451.0,989.0,444.0,3.125,14.39
29.0,1986.0,448.0,2013.0,432.0,3.1034,14.08
25.0,2482.0,360.0,960.0,352.0,6.1572,34.4
30.0,1170.0,258.0,610.0,243.0,3.4427,26.35
34.0,1531.0,278.0,1064.0,274.0,5.6687,20.73
5.0,5348.0,659.0,1862.0,555.0,11.0567,49.54
38.0,3229.0,636.0,1599.0,609.0,3.8646,25.71
25.0,1730.0,226.0,721.0,243.0,7.5845,27.93
45.0,543.0,191.0,454.0,181.0,2.3,5.5
27.0,1199.0,224.0,463.0,199.0,2.9063,9.22
43.0,2543.0,621.0,1301.0,606.0,3.1111,31.84
40.0,866.0,181.0,399.0,176.0,6.91,38.0
41.0,1790.0,361.0,540.0,284.0,6.0247,50.0001
9.0,4838.0,759.0,2090.0,695.0,6.6536,30.78
37.0,7097.0,2010.0,2913.0,1939.0,2.875,30.0
14.0,3789.0,810.0,2551.0,793.0,2.9321,14.42
38.0,773.0,147.0,320.0,134.0,2.825,15.25
49.0,1325.0,277.0,764.0,282.0,3.3125,11.8
20.0,2505.0,468.0,1174.0,429.0,2.9965,8.89
46.0,1369.0,284.0,766.0,289.0,3.5313,15.97
17.0,4461.0,585.0,2095.0,580.0,7.6709,31.95
12.0,3247.0,579.0,1459.0,517.0,4.3981,20.28
43.0,1261.0,317.0,836.0,333.0,4.0911,22.46
5.0,208.0,78.0,132.0,56.0,2.5333,7.5
20.0,2355.0,722.0,1848.0,576.0,2.0036,9.92
22.0,11668.0,1730.0,4054.0,1671.0,6.9935,38.55
40.0,1875.0,460.0,869.0,438.0,3.2321,24.36
2.0,647.0,136.0,203.0,118.0,6.641,31.0
40.0,1178.0,244.0,586.0,187.0,2.6477,4.35
46.0,1777.0,362.0,896.0,334.0,4.45,34.83
13.0,7880.0,1992.0,4749.0,1882.0,1.9657,11.6
20.0,2976.0,766.0,1227.0,634.0,4.8625,26.25
34.0,2424.0,468.0,1293.0,444.0,3.275,18.99
47.0,3007.0,524.0,1152.0,486.0,4.0,14.15
38.0,2407.0,630.0,1774.0,562.0,1.5615,10.86
50.0,921.0,187.0,420.0,187.0,2.2188,10.58
15.0,2593.0,521.0,901.0,456.0,4.2065,27.78
35.0,1490.0,251.0,629.0,257.0,4.3661,22.21
42.0,2002.0,488.0,1505.0,464.0,1.5057,8.63
11.0,3195.0,410.0,1774.0,418.0,7.0671,37.82
38.0,2347.0,665.0,1317.0,547.0,3.2112,34.93
31.0,3340.0,735.0,1891.0,686.0,4.8542,27.5
40.0,513.0,100.0,399.0,99.0,4.875,16.76
52.0,1659.0,191.0,519.0,201.0,14.4219,50.0001
52.0,2191.0,627.0,1100.0,585.0,3.0409,50.0
24.0,807.0,174.0,585.0,166.0,2.6181,16.35
36.0,1074.0,188.0,496.0,196.0,4.625,21.74
25.0,2549.0,675.0,2053.0,648.0,2.0875,8.31
27.0,6010.0,1532.0,3620.0,1445.0,2.7436,20.17
23.0,2656.0,515.0,998.0,435.0,4.0294,50.0001
3.0,7030.0,1191.0,3238.0,1055.0,4.962,16.17
34.0,2405.0,541.0,1342.0,514.0,2.8031,8.69
39.0,3770.0,534.0,1265.0,500.0,6.3302,36.28
28.0,1065.0,215.0,887.0,217.0,3.9375,27.05
16.0,4975.0,949.0,2537.0,971.0,5.2361,22.47
52.0,1523.0,447.0,636.0,408.0,3.0682,41.25
4.0,5623.0,780.0,2429.0,716.0,5.4409,20.51
36.0,1116.0,199.0,662.0,226.0,5.7309,17.79
47.0,1682.0,379.0,837.0,375.0,5.2806,40.0
52.0,2110.0,454.0,816.0,438.0,3.9079,37.0
52.0,609.0,236.0,1349.0,250.0,1.1696,50.0001
6.0,1772.0,332.0,1011.0,331.0,3.7045,12.81
28.0,3410.0,746.0,1428.0,670.0,4.3864,26.68
35.0,1802.0,291.0,841.0,315.0,4.8365,31.39
42.0,2689.0,510.0,1023.0,459.0,4.6182,30.1
38.0,2082.0,532.0,1592.0,510.0,2.3704,16.61
34.0,2395.0,469.0,1087.0,438.0,5.9683,39.46
42.0,1468.0,281.0,571.0,271.0,3.3906,12.42
15.0,2874.0,592.0,1382.0,586.0,5.5137,16.18
16.0,52.0,16.0,51.0,15.0,2.475,22.5
26.0,3175.0,736.0,2460.0,775.0,3.125,21.99
24.0,4177.0,624.0,1704.0,606.0,6.2473,28.19
45.0,1711.0,264.0,735.0,261.0,9.1078,50.0001
25.0,8363.0,1636.0,7679.0,1580.0,2.0285,10.63
21.0,3634.0,1011.0,1985.0,917.0,2.9085,15.63
5.0,9269.0,1605.0,4916.0,1519.0,4.4367,13.32
31.0,1130.0,276.0,1533.0,269.0,4.2353,15.68
46.0,1388.0,254.0,742.0,241.0,4.6458,21.21
35.0,1249.0,232.0,556.0,247.0,3.925,28.71
30.0,70.0,38.0,20.0,13.0,4.125,11.25
42.0,1370.0,299.0,1018.0,328.0,4.4474,16.02
27.0,6103.0,1249.0,3026.0,1134.0,4.1591,33.24
34.0,884.0,153.0,534.0,154.0,6.0116,27.12
31.0,525.0,136.0,627.0,145.0,2.6964,12.5
28.0,2377.0,469.0,1068.0,435.0,4.4561,25.0
21.0,2198.0,462.0,1100.0,449.0,4.1098,24.66
36.0,1775.0,296.0,937.0,305.0,3.1786,8.34
19.0,3404.0,731.0,1421.0,683.0,2.6149,8.44
34.0,2494.0,375.0,1399.0,382.0,7.3753,38.81
36.0,1205.0,317.0,678.0,290.0,2.0182,9.84
42.0,3321.0,688.0,1346.0,658.0,2.4618,10.13
29.0,2940.0,708.0,2175.0,684.0,3.6486,22.9
49.0,2842.0,670.0,1396.0,648.0,3.2679,34.57
36.0,959.0,204.0,446.0,210.0,3.215,33.13
27.0,1804.0,321.0,782.0,300.0,3.5978,8.06
28.0,1499.0,574.0,3328.0,595.0,2.4539,11.5
52.0,1583.0,347.0,935.0,341.0,4.6786,26.32
31.0,798.0,346.0,699.0,301.0,2.1417,20.5
52.0,1688.0,337.0,853.0,325.0,2.1806,9.97
26.0,2192.0,438.0,954.0,456.0,4.5352,37.42
45.0,2399.0,419.0,1225.0,399.0,4.0855,24.41
32.0,541.0,82.0,229.0,98.0,8.0379,38.33
17.0,1481.0,315.0,1002.0,300.0,3.6196,16.34
17.0,3391.0,623.0,1529.0,571.0,3.4028,9.1
52.0,3510.0,791.0,1703.0,657.0,2.8654,28.0
17.0,1885.0,350.0,953.0,328.0,2.1607,6.14
27.0,1380.0,270.0,810.0,262.0,2.1875,13.75
19.0,755.0,93.0,267.0,99.0,15.0,50.0001
22.0,3182.0,822.0,2661.0,746.0,2.7472,16.01
43.0,3819.0,708.0,1505.0,712.0,3.1719,18.35
30.0,1465.0,439.0,862.0,425.0,1.7778,26.88
36.0,1760.0,283.0,562.0,246.0,6.7546,40.24
34.0,1653.0,292.0,1003.0,310.0,4.6,20.34
31.0,2220.0,526.0,1662.0,472.0,2.7321,10.43
35.0,574.0,116.0,610.0,147.0,3.3182,13.33
31.0,3633.0,843.0,2677.0,797.0,3.2222,18.48
31.0,2206.0,501.0,1194.0,435.0,1.9531,22.78
6.0,12197.0,2617.0,5634.0,2329.0,3.7449,12.93
38.0,2331.0,493.0,836.0,433.0,4.9125,45.26
34.0,3113.0,409.0,1139.0,418.0,10.2289,50.0001
13.0,1632.0,598.0,3356.0,659.0,1.5054,13.75
19.0,6300.0,937.0,3671.0,943.0,5.9716,26.21
31.0,2182.0,630.0,1069.0,599.0,2.9781,21.25
34.0,2579.0,561.0,1237.0,517.0,4.433,23.51
9.0,11654.0,2100.0,7596.0,2127.0,4.0473,12.72
34.0,1239.0,307.0,869.0,291.0,3.59,16.19
36.0,2447.0,503.0,1532.0,498.0,4.3667,17.18
32.0,2390.0,336.0,810.0,354.0,8.5759,50.0001
19.0,4500.0,815.0,2456.0,782.0,4.5032,16.89
45.0,1306.0,293.0,585.0,260.0,4.0812,24.17
29.0,5474.0,1457.0,2352.0,1326.0,3.415,38.25
21.0,2361.0,464.0,1146.0,396.0,3.6597,19.51
28.0,2522.0,616.0,991.0,574.0,3.1475,36.25
31.0,1856.0,370.0,990.0,360.0,4.3654,22.38
38.0,1089.0,174.0,502.0,180.0,7.5953,43.48
29.0,1578.0,460.0,1236.0,461.0,2.5658,13.47
30.0,1007.0,260.0,1112.0,238.0,1.7262,11.56
35.0,1267.0,212.0,710.0,204.0,2.5368,16.96
22.0,7828.0,2038.0,3303.0,1922.0,3.6171,31.83
52.0,4001.0,1084.0,2129.0,1037.0,3.5052,39.12
6.0,8278.0,1579.0,3062.0,1446.0,3.0043,13.47
30.0,2061.0,631.0,1007.0,577.0,2.5813,25.31
11.0,1294.0,314.0,713.0,290.0,1.5433,5.04
45.0,1307.0,283.0,967.0,254.0,2.75,17.83
31.0,1070.0,155.0,426.0,153.0,6.1628,21.92
26.0,411.0,114.0,448.0,95.0,1.7019,35.0
38.0,1826.0,300.0,793.0,297.0,5.2962,29.15
44.0,1346.0,398.0,1204.0,344.0,2.3984,15.22
16.0,1085.0,217.0,356.0,232.0,2.3462,7.5
8.0,3839.0,852.0,1342.0,593.0,3.9118,33.37
25.0,830.0,228.0,368.0,174.0,3.3917,34.29
45.0,818.0,147.0,546.0,152.0,5.1057,17.07
35.0,622.0,170.0,278.0,139.0,3.6969,33.5
17.0,2875.0,810.0,1876.0,749.0,1.9509999999999998,15.25
10.0,3580.0,491.0,1688.0,467.0,7.7814,28.87
5.0,7017.0,935.0,2427.0,867.0,10.1154,47.77
31.0,4624.0,624.0,1852.0,635.0,7.2392,33.46
42.0,2006.0,415.0,1230.0,435.0,4.1786,27.11
28.0,3889.0,1199.0,3121.0,1046.0,1.8806,11.39
26.0,3071.0,615.0,2156.0,568.0,2.9318,11.24
23.0,4911.0,693.0,1480.0,606.0,6.777,50.0
25.0,1967.0,362.0,1035.0,361.0,3.5735,10.68
38.0,1010.0,315.0,1157.0,301.0,1.6341,16.18
16.0,3031.0,438.0,1087.0,421.0,7.3732,28.73
33.0,2431.0,655.0,1854.0,603.0,2.7019,15.4
16.0,1666.0,341.0,479.0,336.0,2.1406,5.5
17.0,4814.0,1091.0,3013.0,1078.0,3.2369,16.78
18.0,7157.0,1869.0,4642.0,1699.0,3.1818,20.8
47.0,1453.0,247.0,721.0,276.0,5.5176,19.1
40.0,1706.0,322.0,796.0,303.0,3.5583,15.49
32.0,1361.0,363.0,1483.0,297.0,1.625,4.68
19.0,518.0,108.0,216.0,80.0,2.7083,6.45
15.0,4363.0,690.0,2410.0,666.0,5.4824,17.97
15.0,3560.0,593.0,1757.0,574.0,5.1185,18.53
23.0,1824.0,354.0,1146.0,362.0,2.8913,6.09
17.0,4422.0,945.0,2307.0,885.0,2.8285,17.13
25.0,2014.0,402.0,1160.0,362.0,1.881,5.25
35.0,1474.0,291.0,709.0,294.0,2.6522,6.59
19.0,3522.0,1036.0,1820.0,977.0,3.2663,33.75
31.0,1484.0,314.0,1163.0,336.0,2.625,7.21
13.0,4401.0,829.0,924.0,383.0,2.6942,12.35
28.0,4175.0,796.0,2032.0,830.0,3.4299,16.4
16.0,9653.0,2000.0,4732.0,1922.0,3.7361,19.72
52.0,1172.0,215.0,489.0,218.0,3.9167,23.56
24.0,6097.0,794.0,2248.0,806.0,10.1357,50.0001
23.0,3929.0,559.0,1858.0,538.0,6.8645,31.82
20.0,1855.0,519.0,1091.0,443.0,1.5547,9.39
35.0,1865.0,335.0,1074.0,337.0,5.1068,22.33
41.0,1908.0,503.0,1557.0,453.0,2.9194,16.2
49.0,2300.0,463.0,1061.0,429.0,4.075,22.88
25.0,3742.0,1180.0,3916.0,1063.0,2.4,15.37
7.0,5178.0,1336.0,2557.0,1283.0,2.4079,11.14
37.0,2232.0,504.0,1455.0,471.0,2.5587,8.78
51.0,2812.0,621.0,1171.0,566.0,3.875,34.29
45.0,1780.0,289.0,755.0,328.0,4.825,35.11
29.0,1563.0,293.0,883.0,288.0,2.8182,9.05
36.0,1522.0,230.0,677.0,206.0,5.8642,36.35
46.0,1203.0,219.0,637.0,211.0,3.3611,17.44
43.0,2700.0,510.0,1146.0,506.0,5.1333,34.59
42.0,2504.0,553.0,1550.0,509.0,3.0294,13.57
45.0,1816.0,398.0,1524.0,388.0,3.8586,15.79
14.0,13562.0,2057.0,7600.0,2086.0,5.2759,18.29
29.0,1221.0,371.0,1822.0,326.0,1.7935,16.25
35.0,897.0,156.0,479.0,161.0,5.152,21.56
37.0,880.0,154.0,369.0,155.0,4.1429,30.36
52.0,2070.0,329.0,722.0,306.0,5.4171,29.2
41.0,1578.0,317.0,897.0,333.0,2.3214,6.68
5.0,2108.0,496.0,1666.0,461.0,2.0,8.3
34.0,1943.0,500.0,1078.0,446.0,1.1296,9.38
34.0,2679.0,460.0,1141.0,470.0,3.2642,8.96
17.0,1834.0,390.0,1253.0,357.0,3.1028,10.64
18.0,6100.0,1018.0,3112.0,982.0,4.9932,28.4
22.0,2340.0,773.0,2226.0,754.0,2.5417,21.75
35.0,3183.0,515.0,1313.0,487.0,5.9062,38.32
49.0,1820.0,321.0,757.0,324.0,3.2976,10.26
31.0,1817.0,372.0,992.0,339.0,3.0972,15.0
52.0,935.0,224.0,315.0,207.0,1.8287,14.69
25.0,434.0,74.0,199.0,75.0,5.9199,42.05
52.0,1466.0,254.0,600.0,253.0,5.7524,39.36
32.0,1979.0,491.0,954.0,444.0,2.4408,11.73
25.0,3578.0,461.0,1588.0,466.0,6.2556,34.13
37.0,1340.0,358.0,1008.0,340.0,3.7614,31.43
32.0,4498.0,862.0,1818.0,851.0,4.8088,32.12
44.0,706.0,176.0,399.0,149.0,3.0089,16.67
7.0,4584.0,1051.0,2049.0,918.0,1.6232,9.34
52.0,3452.0,784.0,2987.0,753.0,2.8135,26.03
8.0,4942.0,1173.0,3012.0,1033.0,3.445,20.34
26.0,859.0,255.0,835.0,232.0,1.1929,14.38
21.0,7010.0,1063.0,3331.0,1038.0,6.776,27.81
49.0,1368.0,282.0,790.0,269.0,1.7056,9.14
27.0,1265.0,216.0,660.0,232.0,5.3911,28.12
19.0,3635.0,1078.0,3127.0,1098.0,1.324,12.26
26.0,90.0,18.0,47.0,18.0,1.125,8.75
25.0,1785.0,248.0,750.0,251.0,6.8407,26.67
39.0,213.0,44.0,138.0,52.0,2.125,19.64
52.0,409.0,97.0,208.0,98.0,1.6971,13.88
45.0,782.0,270.0,1030.0,235.0,1.0898,9.34
16.0,2668.0,516.0,915.0,362.0,2.3393,9.03
21.0,1616.0,400.0,688.0,384.0,4.2109,27.88
24.0,5377.0,1005.0,2010.0,982.0,3.4542,12.12
29.0,515.0,229.0,2690.0,217.0,0.4999,50.0001
44.0,1208.0,357.0,603.0,297.0,2.6103,50.0
35.0,2560.0,441.0,1428.0,468.0,5.6345,22.82
33.0,9531.0,1487.0,3798.0,1409.0,5.6512,31.4
37.0,1073.0,254.0,739.0,253.0,2.4667,19.22
21.0,8711.0,1544.0,3173.0,1396.0,5.0907,37.82
31.0,1448.0,244.0,607.0,259.0,8.1513,50.0001
45.0,1559.0,305.0,891.0,341.0,4.4038,25.94
48.0,1759.0,389.0,716.0,350.0,2.3125,10.83
36.0,2484.0,525.0,792.0,446.0,5.1815,50.0001
7.0,6814.0,785.0,2175.0,681.0,10.49,50.0001
38.0,867.0,243.0,950.0,235.0,1.8929,16.31
52.0,1803.0,240.0,572.0,236.0,6.1739999999999995,35.88
39.0,2614.0,634.0,1862.0,654.0,1.9238,7.07
25.0,1737.0,270.0,840.0,265.0,4.625,24.57
20.0,1808.0,334.0,763.0,335.0,2.3711,12.18
31.0,3757.0,1102.0,3288.0,964.0,1.9309,13.75
8.0,5092.0,988.0,1657.0,936.0,3.5625,21.32
37.0,1843.0,366.0,1207.0,351.0,2.4821,11.1
52.0,1923.0,393.0,910.0,345.0,3.45,20.06
35.0,2107.0,480.0,2241.0,443.0,3.1513,15.0
17.0,1614.0,431.0,1031.0,389.0,2.0956,13.44
30.0,443.0,170.0,903.0,189.0,2.1964,12.5
13.0,1676.0,471.0,710.0,406.0,3.8936,22.59
36.0,1821.0,292.0,742.0,298.0,5.6204,40.62
21.0,1641.0,491.0,1526.0,453.0,2.0869999999999997,14.13
52.0,1710.0,350.0,727.0,355.0,4.5833,33.39
25.0,3603.0,1003.0,2719.0,913.0,2.6981,20.8
26.0,2859.0,343.0,951.0,336.0,10.4277,50.0001
36.0,1542.0,458.0,1711.0,468.0,1.9028,16.42
11.0,3331.0,410.0,1460.0,416.0,8.0287,37.18
3.0,2821.0,519.0,1353.0,495.0,3.6852,10.98
17.0,5293.0,1266.0,1201.0,599.0,1.6849,8.84
38.0,1183.0,196.0,628.0,205.0,3.75,47.86
14.0,3035.0,680.0,1597.0,663.0,3.6036,14.35
20.0,2524.0,682.0,1819.0,560.0,2.9286,25.77
34.0,1763.0,303.0,894.0,297.0,5.0096,22.17
29.0,1219.0,338.0,1152.0,323.0,2.8029,18.09
24.0,1316.0,249.0,781.0,260.0,3.7578,6.92
4.0,4082.0,578.0,1996.0,580.0,6.7813,28.63
36.0,627.0,177.0,834.0,175.0,2.9844,16.36
22.0,2785.0,441.0,1086.0,392.0,7.3719,33.74
25.0,1864.0,616.0,1710.0,575.0,2.2303,15.94
