lot,bdms,fb,sty,drv,rec,ffin,ghw,ca,gar,reg,sell
7410.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,9.25
6000.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.5
5150.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,10.5
5200.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075
4095.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.5
2475.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
6600.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,10.7
3640.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
3036.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
4500.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,6.1
6350.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.85
4410.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
3000.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55
3760.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,9.3
4640.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.2
4046.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.95
6360.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,8.2
4120.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
5850.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.2
7350.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
4815.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.9
8080.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.6
3090.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
7424.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
6360.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.39
6615.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,8.7
6360.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
5300.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.19
6710.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.7
4095.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0
7475.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0
5960.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.2
3480.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
7770.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.1
1905.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.2
6660.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.075
4300.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.65
4100.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.7
4040.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89
2910.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2835.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
3000.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5
2135.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
6000.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
4880.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.29
10700.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.2
2880.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
6000.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.5
3000.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0
5500.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,8.85
5800.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.2
5960.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,11.7
9860.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45
4820.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
6000.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.25
4770.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
4960.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
3780.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.55
6800.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
4600.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0
7500.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,15.5
4040.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4
1950.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.2
8880.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.1
3000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6
