lot,bdms,fb,sty,drv,rec,ffin,ghw,ca,gar,reg,sell
4500.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
6000.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,9.47
6840.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,11.6
5500.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.9
3185.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.9
7350.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
8880.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.9
3500.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5
3150.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7.8
4040.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,9.5
5400.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.75
4000.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
6800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,8.6
7000.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0
9000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.5
4000.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.7
2910.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
4960.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
4300.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69
4400.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
4880.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.29
4240.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
8150.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.15
5000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.2
6825.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.75
3000.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55
7800.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,7.6
2787.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.05
4120.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
5150.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,10.5
7200.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.45
5800.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0
5450.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29
3640.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
4260.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.5
5000.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.2
4646.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0
5500.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,8.85
7700.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.85
4400.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55
3240.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.725
11410.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3
3420.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81
2787.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
3986.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.5
4992.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.8
3290.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.6
8372.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,8.7
3990.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
6600.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,10.7
2160.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.4
5450.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.8
7440.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.6
4000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.79
3500.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5
5640.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25
3000.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.45
9800.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,7.5
3450.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
3520.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
3600.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.7
4500.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.49
2500.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7
3630.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.25
4640.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.2
