lot,bdms,fb,sty,drv,rec,ffin,ghw,ca,gar,reg,sell
6360.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,8.2
4370.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
2870.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.6
1905.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.2
7320.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
12944.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3090.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
5750.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0
6600.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,10.7
3510.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45
2135.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
6360.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,10.05
6930.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.39
7410.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,9.25
2145.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9
3185.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.8
3540.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.2
5400.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.75
5400.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,8.2
4960.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
4046.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.95
2500.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7
5985.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.9
6350.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.85
8800.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.25
3600.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.3
4820.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
6600.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.8
5000.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.2
3100.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8
3720.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
4040.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
4500.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.49
5880.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3300.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.9
3069.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5
3480.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
6615.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,8.7
3630.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
4800.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.15
3630.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,5.75
6000.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.8
2684.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.6
6450.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
6600.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.55
8520.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.5
2475.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
3185.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.79
5828.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.3
6100.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.8
1836.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.25
4100.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0
4560.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,12.35
3850.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45
4032.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.17
6540.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,8.5
2800.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.08
6000.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.3
4075.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,6.2
5040.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0
3500.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45
6000.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
3660.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
6900.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.89
10500.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
