lot,bdms,fb,sty,drv,rec,ffin,ghw,ca,gar,reg,sell
6360.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,8.2
3420.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,6.99
4040.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.75
11410.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3
6100.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.8
4040.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
5500.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.39
2700.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79
9500.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0
4350.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.95
2135.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4600.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0
5500.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,8.85
3420.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.4
2787.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.05
5320.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.95
7155.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,12.4
6420.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.5
4340.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
9960.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,17.5
3650.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4820.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
5985.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.9
4120.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
5400.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,8.2
6000.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.5
5500.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.9
6600.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.55
6000.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,13.0
4095.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0
7000.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.85
3850.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45
3000.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55
3620.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
4260.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.5
4785.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.85
6000.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.5
6600.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.8
5495.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.47
3000.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.3
3540.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.2
4632.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.9
2176.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.5
4050.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.7
2856.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4
6000.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.5
5800.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.2
7000.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0
2400.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5245
8880.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.9
6600.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.2
4500.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.7
4320.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,12.5
1950.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.2
5680.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.6
7980.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.35
4050.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
3700.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.5
10700.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.2
7231.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,8.5
6825.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.75
3500.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5
4995.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.99
4800.0,5.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0
3520.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.45
